date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:35:47	6973/6973	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:26%20GMT	http://www.seafoodexpress.in/images/seerfish.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/seerfish.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:47	7406/7406	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:53%20GMT	http://www.seafoodexpress.in/images/kingfish.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/kingfish.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:47	7567/7567	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:39%20GMT	http://www.seafoodexpress.in/images/tuna_bonito.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/tuna_bonito.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:48	7485/7485	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:39%20GMT	http://www.seafoodexpress.in/images/tuna_yellow_fish.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/tuna_yellow_fish.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:48	7540/7540	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:27%20GMT	http://www.seafoodexpress.in/images/skipjack_fish.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/skipjack_fish.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:48	7123/7123	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:39%20GMT	http://www.seafoodexpress.in/images/tuna_long_tail_fish.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/tuna_long_tail_fish.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:49	7032/7032	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:32%20GMT	http://www.seafoodexpress.in/images/baracuda.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/baracuda.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:49	7579/7579	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:24%20GMT	http://www.seafoodexpress.in/images/reefcod_fish.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/reefcod_fish.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:49	9358/9358	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:24%20GMT	http://www.seafoodexpress.in/images/red_snapper.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/red_snapper.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:50	7001/7001	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:54%20GMT	http://www.seafoodexpress.in/images/leather_jacket.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/leather_jacket.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:50	7007/7007	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:53%20GMT	http://www.seafoodexpress.in/images/indian_oil_fish.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/indian_oil_fish.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:50	7355/7355	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:54%20GMT	http://www.seafoodexpress.in/images/mahi_fish.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/mahi_fish.jpg	(from http://www.seafoodexpress.in/fishes.html)
17:35:51	8611/8611	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:52:48%20GMT	http://www.seafoodexpress.in/images/cuttle_fish.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/cuttle_fish.jpg	(from http://www.seafoodexpress.in/cephalopods.html)
17:35:51	8281/8281	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:28%20GMT	http://www.seafoodexpress.in/images/squid.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/squid.jpg	(from http://www.seafoodexpress.in/cephalopods.html)
17:35:51	9135/9135	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:18%20GMT	http://www.seafoodexpress.in/images/octopus.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/octopus.jpg	(from http://www.seafoodexpress.in/cephalopods.html)
17:35:52	7906/7906	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:15%20GMT	http://www.seafoodexpress.in/images/molluscs.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/molluscs.jpg	(from http://www.seafoodexpress.in/molluscs.html)
17:35:52	8018/8018	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Dec%202012%2011:53:28%20GMT	http://www.seafoodexpress.in/images/surimi.jpg	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/surimi.jpg	(from http://www.seafoodexpress.in/surimi.html)
17:35:52	342/342	---M--	200	added ('OK')	image/gif	date:Mon,%2003%20Dec%202012%2011:52:43%20GMT	http://www.seafoodexpress.in/images/btn_prev.gif	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/btn_prev.gif	(from http://www.seafoodexpress.in/css/screen.css)
17:35:53	342/342	---M--	200	added ('OK')	image/gif	date:Mon,%2003%20Dec%202012%2011:52:43%20GMT	http://www.seafoodexpress.in/images/btn_next.gif	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/btn_next.gif	(from http://www.seafoodexpress.in/css/screen.css)
17:35:53	14636/14636	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:19%20GMT	http://www.seafoodexpress.in/images/our_services.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/our_services.png	(from http://www.seafoodexpress.in/services.html)
17:35:54	591/591	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:15%20GMT	http://www.seafoodexpress.in/images/mobile.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/mobile.png	(from http://www.seafoodexpress.in/contactus.html)
17:35:54	14040/14040	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:52:46%20GMT	http://www.seafoodexpress.in/images/contact_us.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/contact_us.png	(from http://www.seafoodexpress.in/contactus.html)
17:35:54	364/364	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:19%20GMT	http://www.seafoodexpress.in/images/office.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/office.png	(from http://www.seafoodexpress.in/contactus.html)
17:35:55	372/372	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:40%20GMT	http://www.seafoodexpress.in/images/viber.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/viber.png	(from http://www.seafoodexpress.in/contactus.html)
17:35:55	13794/13794	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:52:49%20GMT	http://www.seafoodexpress.in/images/feedback_form.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/feedback_form.png	(from http://www.seafoodexpress.in/contactus.html)
17:35:56	13232/13232	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Dec%202012%2011:53:18%20GMT	http://www.seafoodexpress.in/images/offers.png	C:/My%20Web%20Sites/seacliff/www.seafoodexpress.in/images/offers.png	(from http://www.seafoodexpress.in/offers.html)
